code,name,market,sector,theme
3817,ＳＲＡホールディングス,Prime,情報・通信業,DX・SaaS
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,Standard,情報・通信業,DX・SaaS
3825,リミックスポイント,Standard,小売業,内需・ディフェンシブ
3826,システムインテグレータ,Standard,情報・通信業,DX・SaaS
3834,朝日ネット,Prime,情報・通信業,DX・SaaS
3835,ｅＢＡＳＥ,Prime,情報・通信業,DX・SaaS
3836,アバントグループ,Prime,情報・通信業,DX・SaaS
3837,アドソル日進,Prime,情報・通信業,DX・SaaS
3839,ＯＤＫソリューションズ,Standard,情報・通信業,DX・SaaS
3840,パス,Standard,情報・通信業,DX・SaaS
3841,ジーダット,Standard,情報・通信業,DX・SaaS
3842,ネクストジェン,Standard,情報・通信業,DX・SaaS
3843,フリービット,Prime,情報・通信業,DX・SaaS
3844,コムチュア,Prime,情報・通信業,DX・SaaS
3845,アイフリークモバイル,Standard,情報・通信業,DX・SaaS
3848,データ・アプリケーション,Standard,情報・通信業,DX・SaaS
3850,エヌ・ティ・ティ・データ・イントラマート,Standard,情報・通信業,DX・SaaS
3851,日本一ソフトウェア,Standard,情報・通信業,DX・SaaS
3853,アステリア,Prime,情報・通信業,DX・SaaS
3854,アイル,Prime,情報・通信業,DX・SaaS
3856,Ａｂａｌａｎｃｅ,Standard,電気機器,半導体関連
3858,ユビキタスＡＩ,Standard,情報・通信業,DX・SaaS
3861,王子ホールディングス,Prime,パルプ・紙,内需・ディフェンシブ
3863,日本製紙,Prime,パルプ・紙,内需・ディフェンシブ
3864,三菱製紙,Prime,パルプ・紙,内需・ディフェンシブ
3865,北越コーポレーション,Prime,パルプ・紙,内需・ディフェンシブ
3877,中越パルプ工業,Prime,パルプ・紙,内需・ディフェンシブ
3878,巴川コーポレーション,Standard,化学,半導体関連
3880,大王製紙,Prime,パルプ・紙,内需・ディフェンシブ
3891,ニッポン高度紙工業,Standard,パルプ・紙,内需・ディフェンシブ
3892,岡山製紙,Standard,パルプ・紙,内需・ディフェンシブ
3895,ハビックス,Standard,パルプ・紙,内需・ディフェンシブ
3896,阿波製紙,Standard,パルプ・紙,内需・ディフェンシブ
3900,クラウドワークス,Growth,情報・通信業,DX・SaaS
3901,マークラインズ,Prime,情報・通信業,DX・SaaS
3902,メディカル・データ・ビジョン,Prime,情報・通信業,DX・SaaS
3903,ｇｕｍｉ,Prime,情報・通信業,DX・SaaS
3904,カヤック,Growth,情報・通信業,DX・SaaS
3905,データセクション,Growth,情報・通信業,DX・SaaS
3907,シリコンスタジオ,Standard,情報・通信業,DX・SaaS
3908,コラボス,Growth,情報・通信業,DX・SaaS
3909,ショーケース,Standard,情報・通信業,DX・SaaS
3910,エムケイシステム,Standard,情報・通信業,DX・SaaS
3911,Ａｉｍｉｎｇ,Growth,情報・通信業,DX・SaaS
3912,モバイルファクトリー,Standard,情報・通信業,DX・SaaS
3913,ＧｒｅｅｎＢｅｅ,Standard,情報・通信業,DX・SaaS
3914,ＪＩＧ－ＳＡＷ,Growth,情報・通信業,DX・SaaS
3915,テラスカイ,Prime,情報・通信業,DX・SaaS
3916,デジタル・インフォメーション・テクノロジー,Prime,情報・通信業,DX・SaaS
3917,アイリッジ,Growth,情報・通信業,DX・SaaS
3918,ＰＣＩホールディングス,Standard,情報・通信業,DX・SaaS
3920,アイビーシー,Standard,情報・通信業,DX・SaaS
3921,ネオジャパン,Prime,情報・通信業,DX・SaaS
3922,ＰＲ　ＴＩＭＥＳ,Prime,情報・通信業,DX・SaaS
3923,ラクス,Prime,情報・通信業,DX・SaaS
3925,ダブルスタンダード,Prime,情報・通信業,DX・SaaS
3926,オープンドア,Standard,情報・通信業,DX・SaaS
3927,フーバーブレイン,Standard,情報・通信業,DX・SaaS
3928,マイネット,Standard,情報・通信業,DX・SaaS
3929,ソーシャルワイヤー,Growth,情報・通信業,DX・SaaS
3930,はてな,Growth,情報・通信業,DX・SaaS
3931,バリューゴルフ,Growth,情報・通信業,DX・SaaS
3932,アカツキ,Prime,情報・通信業,DX・SaaS
3933,チエル,Standard,情報・通信業,DX・SaaS
3934,ベネフィットジャパン,Standard,情報・通信業,DX・SaaS
3935,エディア,Standard,情報・通信業,DX・SaaS
3936,グローバルウェイ,Growth,情報・通信業,DX・SaaS
3937,Ｕｂｉｃｏｍホールディングス,Standard,情報・通信業,DX・SaaS
3939,カナミックネットワーク,Prime,情報・通信業,DX・SaaS
3940,ノムラシステムコーポレーション,Standard,情報・通信業,DX・SaaS
3941,レンゴー,Prime,パルプ・紙,内需・ディフェンシブ
3943,大石産業,Standard,パルプ・紙,内需・ディフェンシブ
3944,古林紙工,Standard,パルプ・紙,内需・ディフェンシブ
3945,スーパーバッグ,Standard,パルプ・紙,内需・ディフェンシブ
3946,トーモク,Prime,パルプ・紙,内需・ディフェンシブ
3947,ダイナパック,Standard,パルプ・紙,内需・ディフェンシブ
3948,光ビジネスフォーム,Standard,パルプ・紙,内需・ディフェンシブ
3950,ザ・パック,Prime,パルプ・紙,内需・ディフェンシブ
3951,朝日印刷,Standard,パルプ・紙,内需・ディフェンシブ
3953,大村紙業,Standard,パルプ・紙,内需・ディフェンシブ
3954,昭和パックス,Standard,パルプ・紙,内需・ディフェンシブ
3955,イムラ,Standard,パルプ・紙,内需・ディフェンシブ
3958,笹徳印刷,Standard,パルプ・紙,内需・ディフェンシブ
3962,チェンジホールディングス,Prime,情報・通信業,DX・SaaS
3963,シンクロ・フード,Prime,情報・通信業,DX・SaaS
3964,オークネット,Prime,情報・通信業,DX・SaaS
3965,キャピタル・アセット・プランニング,Standard,情報・通信業,DX・SaaS
3967,エルテス,Growth,情報・通信業,DX・SaaS
3968,セグエグループ,Prime,情報・通信業,DX・SaaS
3969,エイトレッド,Standard,情報・通信業,DX・SaaS
3970,イノベーション,Growth,情報・通信業,DX・SaaS
3974,ＳＣＡＴ,Standard,情報・通信業,DX・SaaS
3976,シャノン,Growth,情報・通信業,DX・SaaS
3979,うるる,Growth,情報・通信業,DX・SaaS
3981,ビーグリー,Standard,情報・通信業,DX・SaaS
3983,オロ,Prime,情報・通信業,DX・SaaS
3984,ユーザーローカル,Prime,情報・通信業,DX・SaaS
3985,テモナ,Standard,情報・通信業,DX・SaaS
3986,ビーブレイクシステムズ,Standard,情報・通信業,DX・SaaS
3987,エコモット,Growth,情報・通信業,DX・SaaS
3988,ＳＹＳホールディングス,Standard,情報・通信業,DX・SaaS
3989,シェアリングテクノロジー,Growth,情報・通信業,DX・SaaS
3991,ウォンテッドリー,Growth,情報・通信業,DX・SaaS
3992,ニーズウェル,Prime,情報・通信業,DX・SaaS
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,Prime,情報・通信業,AI・データ
3994,マネーフォワード,Prime,情報・通信業,フィンテック・暗号資産
3996,サインポスト,Standard,情報・通信業,DX・SaaS
3997,トレードワークス,Standard,情報・通信業,DX・SaaS
3998,すららネット,Growth,情報・通信業,DX・SaaS
4004,レゾナック・ホールディングス,Prime,化学,半導体関連
4005,住友化学,Prime,化学,半導体関連
4008,住友精化,Prime,化学,半導体関連
4011,ヘッドウォータース,Growth,情報・通信業,DX・SaaS
4012,アクシス,Standard,情報・通信業,DX・SaaS
4013,勤次郎,Growth,情報・通信業,DX・SaaS
4014,カラダノート,Growth,情報・通信業,DX・SaaS
4015,ペイクラウドホールディングス,Growth,情報・通信業,DX・SaaS
4016,ＭＩＴホールディングス,Standard,情報・通信業,DX・SaaS
4017,クリーマ,Growth,情報・通信業,DX・SaaS
4019,スタメン,Growth,情報・通信業,DX・SaaS
4020,ビートレンド,Growth,情報・通信業,DX・SaaS
4021,日産化学,Prime,化学,半導体関連
4022,ラサ工業,Prime,化学,半導体関連
4023,クレハ,Prime,化学,半導体関連
4025,多木化学,Prime,化学,半導体関連
4026,神島化学工業,Standard,ガラス・土石製品,内需・ディフェンシブ
4027,テイカ,Prime,化学,半導体関連
4028,石原産業,Prime,化学,半導体関連
4031,片倉コープアグリ,Standard,化学,半導体関連
4040,南海化学,Standard,化学,半導体関連
4041,日本曹達,Prime,化学,半導体関連
4042,東ソー,Prime,化学,半導体関連
4043,トクヤマ,Prime,化学,半導体関連
4044,セントラル硝子,Prime,化学,半導体関連
4045,東亞合成,Prime,化学,半導体関連
4046,大阪ソーダ,Prime,化学,半導体関連
4047,関東電化工業,Prime,化学,半導体関連
4051,ＧＭＯフィナンシャルゲート,Prime,情報・通信業,DX・SaaS
4052,フィーチャ,Growth,情報・通信業,DX・SaaS
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,Prime,情報・通信業,DX・SaaS
4054,日本情報クリエイト,Growth,情報・通信業,DX・SaaS
4055,ティアンドエスグループ,Growth,情報・通信業,DX・SaaS
4056,ニューラルグループ,Growth,情報・通信業,DX・SaaS
4057,インターファクトリー,Growth,情報・通信業,DX・SaaS
4058,トヨクモ,Growth,情報・通信業,DX・SaaS
4059,まぐまぐ,Standard,情報・通信業,DX・SaaS
4060,ｒａｋｕｍｏ,Growth,情報・通信業,DX・SaaS
4061,デンカ,Prime,化学,半導体関連
4062,イビデン,Prime,電気機器,半導体関連
4063,信越化学工業,Prime,化学,半導体関連
4064,日本カーバイド工業,Prime,化学,半導体関連
4068,ベイシス,Growth,情報・通信業,DX・SaaS
4069,ＢｌｕｅＭｅｍｅ,Growth,情報・通信業,DX・SaaS
4071,プラスアルファ・コンサルティング,Prime,情報・通信業,DX・SaaS
4072,電算システムホールディングス,Prime,情報・通信業,DX・SaaS
4073,ジィ・シィ企画,Growth,情報・通信業,DX・SaaS
4074,ラキール,Growth,情報・通信業,DX・SaaS
4075,ブレインズテクノロジー,Growth,情報・通信業,DX・SaaS
4076,シイエヌエス,Growth,情報・通信業,DX・SaaS
4078,堺化学工業,Prime,化学,半導体関連
4082,第一稀元素化学工業,Prime,化学,半導体関連
4088,エア・ウォーター,Prime,化学,半導体関連
4091,日本酸素ホールディングス,Prime,化学,半導体関連
4092,日本化学工業,Prime,化学,半導体関連
4093,東邦アセチレン,Standard,化学,半導体関連
4094,日本化学産業,Standard,化学,半導体関連
4095,日本パーカライジング,Prime,化学,半導体関連
4097,高圧ガス工業,Prime,化学,半導体関連
4098,チタン工業,Standard,化学,半導体関連
4099,四国化成ホールディングス,Prime,化学,半導体関連
4100,戸田工業,Standard,化学,半導体関連
4102,丸尾カルシウム,Standard,化学,半導体関連
4107,伊勢化学工業,Standard,化学,半導体関連
4109,ステラ　ケミファ,Prime,化学,半導体関連
4112,保土谷化学工業,Prime,化学,半導体関連
4113,田岡化学工業,Standard,化学,半導体関連
4114,日本触媒,Prime,化学,半導体関連
4116,大日精化工業,Prime,化学,半導体関連
4118,カネカ,Prime,化学,半導体関連
4119,日本ピグメントホールディングス,Standard,化学,半導体関連
4120,スガイ化学工業,Standard,化学,半導体関連
4124,大阪油化工業,Standard,化学,半導体関連
4125,三和油化工業,Standard,化学,半導体関連
4151,協和キリン,Prime,医薬品,バイオ・医療
4165,プレイド,Growth,情報・通信業,AI・データ
4166,かっこ,Growth,情報・通信業,DX・SaaS
4167,ココペリ,Growth,情報・通信業,DX・SaaS
4168,ヤプリ,Growth,情報・通信業,DX・SaaS
4169,ＥＮＥＣＨＡＮＧＥ,Growth,情報・通信業,DX・SaaS
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,Growth,情報・通信業,DX・SaaS
4171,グローバルインフォメーション,Standard,情報・通信業,DX・SaaS
4172,Ｈｉクラテス,Standard,情報・通信業,DX・SaaS
4174,アピリッツ,Standard,情報・通信業,DX・SaaS
4175,ｃｏｌｙ,Growth,情報・通信業,DX・SaaS
4176,ココナラ,Growth,情報・通信業,DX・SaaS
4177,ｉ‐ｐｌｕｇ,Growth,情報・通信業,DX・SaaS
4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,Growth,情報・通信業,DX・SaaS
4179,ジーネクスト,Growth,情報・通信業,DX・SaaS
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,Prime,情報・通信業,DX・SaaS
4182,三菱瓦斯化学,Prime,化学,半導体関連
4183,三井化学,Prime,化学,半導体関連
4186,東京応化工業,Prime,化学,半導体関連
4187,大阪有機化学工業,Prime,化学,半導体関連
4188,三菱ケミカルグループ,Prime,化学,半導体関連
4189,ＫＨネオケム,Prime,化学,半導体関連
4192,スパイダープラス,Growth,情報・通信業,DX・SaaS
4193,ファブリカホールディングス,Standard,情報・通信業,DX・SaaS
4194,ビジョナル,Prime,情報・通信業,教育・HR
4196,ネオマーケティング,Standard,情報・通信業,DX・SaaS
4197,アスマーク,Standard,情報・通信業,DX・SaaS
4198,テンダ,Standard,情報・通信業,DX・SaaS
4199,ワンダープラネット,Growth,情報・通信業,DX・SaaS
4202,ダイセル,Prime,化学,半導体関連
4203,住友ベークライト,Prime,化学,半導体関連
4204,積水化学工業,Prime,化学,半導体関連
4205,日本ゼオン,Prime,化学,半導体関連
4206,アイカ工業,Prime,化学,半導体関連
4208,ＵＢＥ,Prime,化学,半導体関連
4212,積水樹脂,Prime,化学,半導体関連
4216,旭有機材,Prime,化学,半導体関連
4218,ニチバン,Prime,化学,半導体関連
4220,リケンテクノス,Prime,化学,半導体関連
4221,大倉工業,Prime,化学,半導体関連
4222,児玉化学工業,Standard,化学,半導体関連
4224,ロンシール工業,Standard,化学,半導体関連
4228,積水化成品工業,Prime,化学,半導体関連
4229,群栄化学工業,Prime,化学,半導体関連
4231,タイガースポリマー,Standard,化学,半導体関連
4234,サンエー化研,Standard,化学,半導体関連
4235,ウルトラファブリックス・ホールディングス,Standard,化学,半導体関連
4237,フジプレアム,Standard,化学,半導体関連
4238,ミライアル,Standard,化学,半導体関連
4240,クラスターテクノロジー,Standard,化学,半導体関連
4241,アテクト,Standard,化学,半導体関連
4242,タカギセイコー,Standard,化学,半導体関連
4243,ニックス,Standard,化学,半導体関連
4245,ダイキアクシス,Standard,化学,半導体関連
4246,ダイキョーニシカワ,Prime,化学,半導体関連
4247,ポバール興業,Standard,化学,半導体関連
4248,竹本容器,Standard,化学,半導体関連
4249,森六,Prime,化学,半導体関連
4251,恵和,Prime,化学,半導体関連
4255,ＴＨＥＣＯＯ,Growth,情報・通信業,DX・SaaS
4256,サインド,Growth,情報・通信業,DX・SaaS
4258,網屋,Growth,情報・通信業,DX・SaaS
4259,エクサウィザーズ,Growth,情報・通信業,DX・SaaS
4260,ハイブリッドテクノロジーズ,Growth,情報・通信業,DX・SaaS
4261,アジアクエスト,Growth,情報・通信業,DX・SaaS
4262,ニフティライフスタイル,Growth,情報・通信業,DX・SaaS
4263,サスメド,Growth,情報・通信業,DX・SaaS
4264,セキュア,Growth,情報・通信業,DX・SaaS
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,Growth,情報・通信業,DX・SaaS
4270,ＢｅｅＸ,Growth,情報・通信業,DX・SaaS
4272,日本化薬,Prime,化学,半導体関連
4274,細谷火工,Standard,化学,半導体関連
4275,カーリット,Prime,化学,半導体関連
4284,ソルクシーズ,Standard,情報・通信業,DX・SaaS
4286,ＣＬホールディングス,Standard,サービス業,サービス
4287,ジャストプランニング,Standard,情報・通信業,DX・SaaS
4288,アズジェント,Standard,情報・通信業,DX・SaaS
4290,プレステージ・インターナショナル,Prime,サービス業,サービス
4293,セプテーニ・ホールディングス,Standard,サービス業,サービス
4299,ハイマックス,Standard,情報・通信業,DX・SaaS
4301,アミューズ,Prime,サービス業,サービス
4307,野村総合研究所,Prime,情報・通信業,DX・SaaS
4308,Ｊストリーム,Growth,情報・通信業,DX・SaaS
4310,ドリームインキュベータ,Prime,サービス業,サービス
4316,ビーマップ,Growth,情報・通信業,DX・SaaS
4317,レイ,Standard,サービス業,サービス
4318,クイック,Prime,サービス業,サービス
4320,ＣＥホールディングス,Standard,情報・通信業,DX・SaaS
4323,日本システム技術,Prime,情報・通信業,DX・SaaS
4324,電通グループ,Prime,サービス業,サービス
4326,インテージホールディングス,Prime,情報・通信業,DX・SaaS
4331,テイクアンドギヴ・ニーズ,Prime,サービス業,サービス
4334,ユークス,Standard,情報・通信業,DX・SaaS
4335,ＩＰＳホールディングス,Standard,情報・通信業,DX・SaaS
4337,ぴあ,Prime,サービス業,サービス
4341,西菱電機,Standard,サービス業,サービス
4343,イオンファンタジー,Prime,サービス業,サービス
4344,ソースネクスト,Prime,情報・通信業,DX・SaaS
4345,シーティーエス,Prime,サービス業,サービス
4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,Standard,その他金融業,フィンテック・暗号資産
4347,ブロードメディア,Standard,サービス業,サービス
4350,メディカルシステムネットワーク,Standard,小売業,内需・ディフェンシブ
4351,山田再生系債権回収総合事務所,Standard,その他金融業,フィンテック・暗号資産
4356,応用技術,Standard,情報・通信業,DX・SaaS
4360,マナック・ケミカル・パートナーズ,Standard,化学,半導体関連
4361,川口化学工業,Standard,化学,半導体関連
4362,日本精化,Prime,化学,半導体関連
4365,松本油脂製薬,Standard,化学,半導体関連
4366,ダイトーケミックス,Standard,化学,半導体関連
4367,広栄化学,Standard,化学,半導体関連
4368,扶桑化学工業,Prime,化学,半導体関連
4369,トリケミカル研究所,Prime,化学,半導体関連
4370,モビルス,Growth,情報・通信業,DX・SaaS
4371,コアコンセプト・テクノロジー,Growth,情報・通信業,DX・SaaS
4372,ユミルリンク,Growth,情報・通信業,DX・SaaS
4373,シンプレクス・ホールディングス,Prime,情報・通信業,DX・SaaS
4374,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,Growth,情報・通信業,DX・SaaS
4375,セーフィー,Growth,情報・通信業,DX・SaaS
4376,くふうカンパニーホールディングス,Growth,情報・通信業,DX・SaaS
4377,ワンキャリア,Growth,情報・通信業,DX・SaaS
4378,ＣＩＮＣ,Growth,情報・通信業,DX・SaaS
4379,Ｐｈｏｔｏｓｙｎｔｈ,Growth,情報・通信業,DX・SaaS
4380,Ｍマート,Growth,情報・通信業,DX・SaaS
4381,ビープラッツ,Growth,情報・通信業,DX・SaaS
4382,ＨＥＲＯＺ,Standard,情報・通信業,DX・SaaS
4384,ラクスル,Prime,情報・通信業,DX・SaaS
4385,メルカリ,Prime,情報・通信業,EC・物流
4386,ＳＩＧグループ,Standard,情報・通信業,DX・SaaS
4387,ＺＵＵ,Growth,情報・通信業,DX・SaaS
4388,エーアイ,Standard,情報・通信業,DX・SaaS
4389,プロパティデータバンク,Growth,情報・通信業,DX・SaaS
4390,ＩＰＳ,Prime,情報・通信業,DX・SaaS
4391,ロジザード,Growth,情報・通信業,DX・SaaS
4392,ＦＩＧ,Prime,情報・通信業,DX・SaaS
4393,バンク・オブ・イノベーション,Growth,情報・通信業,DX・SaaS
4394,エクスモーション,Growth,情報・通信業,DX・SaaS
4395,アクリート,Growth,情報・通信業,DX・SaaS
4396,システムサポートホールディングス,Prime,情報・通信業,DX・SaaS
4397,チームスピリット,Growth,情報・通信業,DX・SaaS
4398,ブロードバンドセキュリティ,Standard,情報・通信業,DX・SaaS
4401,ＡＤＥＫＡ,Prime,化学,半導体関連
4403,日油,Prime,化学,半導体関連
4404,ミヨシ油脂,Standard,食料品,内需・ディフェンシブ
4406,新日本理化,Standard,化学,半導体関連
4409,東邦化学工業,Standard,化学,半導体関連
4410,ハリマ化成グループ,Prime,化学,半導体関連
4412,サイエンスアーツ,Growth,情報・通信業,DX・SaaS
4413,ボードルア,Prime,情報・通信業,DX・SaaS
4414,フレクト,Growth,情報・通信業,DX・SaaS
4415,ブロードエンタープライズ,Growth,情報・通信業,DX・SaaS
4416,Ｔｒｕｅ　Ｄａｔａ,Growth,情報・通信業,DX・SaaS
4417,グローバルセキュリティエキスパート,Growth,情報・通信業,DX・SaaS
4418,ＪＤＳＣ,Growth,情報・通信業,DX・SaaS
4419,Ｆｉｎａｔｅｘｔホールディングス,Growth,情報・通信業,DX・SaaS
4420,イーソル,Standard,情報・通信業,DX・SaaS
4421,ディ・アイ・システム,Standard,情報・通信業,DX・SaaS
4422,ＶＡＬＵＥＮＥＸ,Growth,情報・通信業,DX・SaaS
4424,Ａｍａｚｉａ,Growth,情報・通信業,DX・SaaS
4425,Ｋｕｄａｎ,Growth,情報・通信業,DX・SaaS
4426,パスロジ,PRO,情報・通信業,DX・SaaS
4427,ＥｄｕＬａｂ,Growth,情報・通信業,DX・SaaS
4428,シノプス,Growth,情報・通信業,DX・SaaS
4429,リックソフト,Growth,情報・通信業,DX・SaaS
4430,東海ソフト,Standard,情報・通信業,DX・SaaS
4431,スマレジ,Growth,情報・通信業,DX・SaaS
4432,ウイングアーク１ｓｔ,Prime,情報・通信業,DX・SaaS
4433,ヒト・コミュニケーションズ・ホールディングス,Prime,情報・通信業,DX・SaaS
4434,サーバーワークス,Standard,情報・通信業,DX・SaaS
4436,ミンカブ・ジ・インフォノイド,Growth,情報・通信業,DX・SaaS
4437,ｇｏｏｄｄａｙｓホールディングス,Growth,情報・通信業,DX・SaaS
4438,Ｗｅｌｂｙ,Growth,情報・通信業,DX・SaaS
4439,東名,Standard,情報・通信業,DX・SaaS
4440,ヴィッツ,Standard,情報・通信業,DX・SaaS
4441,トビラシステムズ,Standard,情報・通信業,DX・SaaS
4442,バルテス・ホールディングス,Growth,情報・通信業,DX・SaaS
4443,Ｓａｎｓａｎ,Prime,情報・通信業,DX・SaaS
4444,インフォネット,Growth,情報・通信業,DX・SaaS
4445,リビン・テクノロジーズ,Growth,情報・通信業,DX・SaaS
4446,Ｌｉｎｋ－Ｕグループ,Prime,情報・通信業,DX・SaaS
4447,ピー・ビーシステムズ,Growth,情報・通信業,DX・SaaS
4448,ｋｕｂｅｌｌ,Growth,情報・通信業,DX・SaaS
4449,ギフティ,Prime,情報・通信業,DX・SaaS
4450,パワーソリューションズ,Growth,情報・通信業,DX・SaaS
4452,花王,Prime,化学,半導体関連
4461,第一工業製薬,Prime,化学,半導体関連
4462,石原ケミカル,Prime,化学,半導体関連
4463,日華化学,Standard,化学,半導体関連
4464,ソフト９９コーポレーション,Standard,化学,半導体関連
4465,ニイタカ,Standard,化学,半導体関連
4471,三洋化成工業,Prime,化学,半導体関連
4475,ＨＥＮＮＧＥ,Growth,情報・通信業,DX・SaaS
4476,ＡＩ　ＣＲＯＳＳ,Growth,情報・通信業,DX・SaaS
4477,ＢＡＳＥ,Growth,情報・通信業,EC・物流
4478,フリー,Growth,情報・通信業,DX・SaaS
4479,マクアケ,Growth,情報・通信業,DX・SaaS
4480,メドレー,Prime,情報・通信業,バイオ・医療
4481,ベース,Prime,情報・通信業,DX・SaaS
4482,ウィルズ,Growth,情報・通信業,DX・SaaS
4483,ＪＭＤＣ,Prime,情報・通信業,DX・SaaS
4484,ランサーズ,Growth,情報・通信業,DX・SaaS
4486,ユナイトアンドグロウ,Growth,情報・通信業,DX・SaaS
4487,スペースマーケット,Growth,情報・通信業,DX・SaaS
4488,ＡＩ　ｉｎｓｉｄｅ,Growth,情報・通信業,DX・SaaS
4490,ビザスク,Growth,情報・通信業,DX・SaaS
4491,コンピューターマネージメント,Standard,情報・通信業,DX・SaaS
4492,ゼネテック,Standard,情報・通信業,DX・SaaS
4493,サイバーセキュリティクラウド,Growth,情報・通信業,DX・SaaS
4494,バリオセキュア,Standard,情報・通信業,DX・SaaS
4495,アイキューブドシステムズ,Growth,情報・通信業,DX・SaaS
4496,コマースＯｎｅホールディングス,Growth,情報・通信業,DX・SaaS
4498,サイバートラスト,Growth,情報・通信業,DX・SaaS
4499,Ｓｐｅｅｅ,Standard,情報・通信業,DX・SaaS
4502,武田薬品工業,Prime,医薬品,バイオ・医療
4503,アステラス製薬,Prime,医薬品,バイオ・医療
4506,住友ファーマ,Prime,医薬品,バイオ・医療
4507,塩野義製薬,Prime,医薬品,バイオ・医療
4512,わかもと製薬,Standard,医薬品,バイオ・医療
4516,日本新薬,Prime,医薬品,バイオ・医療
4519,中外製薬,Prime,医薬品,バイオ・医療
4521,科研製薬,Prime,医薬品,バイオ・医療
4523,エーザイ,Prime,医薬品,バイオ・医療
4524,森下仁丹,Standard,医薬品,バイオ・医療
4526,理研ビタミン,Prime,食料品,内需・ディフェンシブ
4527,ロート製薬,Prime,医薬品,バイオ・医療
4528,小野薬品工業,Prime,医薬品,バイオ・医療
4530,久光製薬,Prime,医薬品,バイオ・医療
4531,有機合成薬品工業,Standard,化学,半導体関連
4534,持田製薬,Prime,医薬品,バイオ・医療
4536,参天製薬,Prime,医薬品,バイオ・医療
4538,扶桑薬品工業,Prime,医薬品,バイオ・医療
4539,日本ケミファ,Standard,医薬品,バイオ・医療
4540,ツムラ,Prime,医薬品,バイオ・医療
4543,テルモ,Prime,精密機器,半導体関連
4544,Ｈ．Ｕ．グループホールディングス,Prime,サービス業,サービス
4547,キッセイ薬品工業,Prime,医薬品,バイオ・医療
4548,生化学工業,Prime,医薬品,バイオ・医療
4549,栄研化学,Prime,医薬品,バイオ・医療
4552,ＪＣＲファーマ,Prime,医薬品,バイオ・医療
4553,東和薬品,Prime,医薬品,バイオ・医療
4554,富士製薬工業,Prime,医薬品,バイオ・医療
4556,カイノス,Standard,医薬品,バイオ・医療
4558,中京医薬品,Standard,医薬品,バイオ・医療
4559,ゼリア新薬工業,Prime,医薬品,バイオ・医療
4563,アンジェス,Growth,医薬品,バイオ・医療
4564,オンコセラピー・サイエンス,Growth,医薬品,バイオ・医療
4565,ネクセラファーマ,Prime,医薬品,バイオ・医療
4568,第一三共,Prime,医薬品,バイオ・医療
4569,杏林製薬,Prime,医薬品,バイオ・医療
4570,免疫生物研究所,Growth,医薬品,バイオ・医療
4571,ＮＡＮＯホールディングス,Growth,医薬品,バイオ・医療
4572,カルナバイオサイエンス,Growth,医薬品,バイオ・医療
4574,大幸薬品,Prime,医薬品,バイオ・医療
4575,キャンバス,Growth,医薬品,バイオ・医療
4576,デ・ウエスタン・セラピテクス研究所,Growth,医薬品,バイオ・医療
4577,ダイト,Prime,医薬品,バイオ・医療
4578,大塚ホールディングス,Prime,医薬品,バイオ・医療
4579,ラクオリア創薬,Growth,医薬品,バイオ・医療
4582,シンバイオ製薬,Growth,医薬品,バイオ・医療
4583,カイオム・バイオサイエンス,Growth,医薬品,バイオ・医療
4584,キッズウェル・バイオ,Growth,医薬品,バイオ・医療
4586,メドレックス,Growth,医薬品,バイオ・医療
4587,ペプチドリーム,Prime,医薬品,バイオ・医療
4588,オンコリスバイオファーマ,Growth,医薬品,バイオ・医療
4591,リボミック,Growth,医薬品,バイオ・医療
4592,サンバイオ,Growth,医薬品,バイオ・医療
4593,ヘリオス,Growth,医薬品,バイオ・医療
4594,ブライトパス・バイオ,Growth,医薬品,バイオ・医療
4595,ミズホメディー,Standard,医薬品,バイオ・医療
4596,窪田製薬ホールディングス,Growth,医薬品,バイオ・医療
4597,ソレイジア・ファーマ,Growth,医薬品,バイオ・医療
4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,Growth,医薬品,バイオ・医療
4599,ステムリム,Growth,医薬品,バイオ・医療
4611,大日本塗料,Prime,化学,半導体関連
4612,日本ペイントホールディングス,Prime,化学,半導体関連
4613,関西ペイント,Prime,化学,半導体関連
4615,神東塗料,Standard,化学,半導体関連
4616,川上塗料,Standard,化学,半導体関連
4617,中国塗料,Prime,化学,半導体関連
4619,日本特殊塗料,Standard,化学,半導体関連
4620,藤倉化成,Standard,化学,半導体関連
4623,アサヒペン,Standard,化学,半導体関連
4624,イサム塗料,Standard,化学,半導体関連
4625,アトミクス,Standard,化学,半導体関連
4626,太陽ホールディングス,Prime,化学,半導体関連
4627,ナトコ,Standard,化学,半導体関連
4628,エスケー化研,Standard,化学,半導体関連
